iter	Logloss
308	0.0002160454289
309	0.0002160454289
310	0.0002160454289
311	0.0002160454289
312	0.0002160454289
313	0.0002160454289
314	0.0002160454289
315	0.0002160454289
316	0.0002160454289
317	0.0002160454289
318	0.0002160454289
319	0.0002160454289
320	0.0002160454289
321	0.0002160454289
322	0.0002160454289
323	0.0002160454289
324	0.0002160454289
325	0.0002160454289
326	0.0002160454289
327	0.0002160454289
328	0.0002160454289
329	0.0002160454289
330	0.0002160454289
331	0.0002160454289
332	0.0002160454289
333	0.0002160454289
334	0.0002160454289
335	0.0002160454289
336	0.0002160454289
337	0.0002160454289
338	0.0002160454289
339	0.0002160454289
340	0.0002160454289
341	0.0002160454289
342	0.0002160454289
343	0.0002160454289
344	0.0002160454289
345	0.0002160454289
346	0.0002160454289
347	0.0002160454289
348	0.0002160454289
349	0.0002160454289
350	0.0002160454289
351	0.0002160454289
352	0.0002160454289
353	0.0002160454289
354	0.0002160454289
355	0.0002160454289
356	0.0002160454289
357	0.0002160454289
358	0.0002160454289
359	0.0002160454289
360	0.0002160454289
361	0.0002160454289
362	0.0002160454289
363	0.0002160454289
364	0.0002160454289
365	0.0002160454289
366	0.0002160454289
367	0.0002160454289
368	0.0002160454289
369	0.0002160454289
370	0.0002160454289
371	0.0002160454289
372	0.0002160454289
373	0.0002160454289
374	0.0002160454289
375	0.0002160454289
376	0.0002160454289
377	0.0002160454289
378	0.0002160454289
379	0.0002160454289
380	0.0002160454289
381	0.0002160454289
382	0.0002160454289
383	0.0002160454289
384	0.0002160454289
385	0.0002160454289
386	0.0002160454289
387	0.0002160454289
388	0.0002160454289
389	0.0002160454289
390	0.0002160454289
391	0.0002160454289
392	0.0002160454289
393	0.0002160454289
394	0.0002160454289
395	0.0002160454289
396	0.0002160454289
397	0.0002160454289
398	0.0002160454289
399	0.0002160454289
400	0.0002160454289
401	0.0002160454289
402	0.0002160454289
403	0.0002160454289
404	0.0002160454289
405	0.0002160454289
406	0.0002160454289
407	0.0002160454289
408	0.0002160454289
409	0.0002160454289
410	0.0002160454289
411	0.0002160454289
412	0.0002160454289
413	0.0002160454289
414	0.0002160454289
415	0.0002160454289
416	0.0002160454289
417	0.0002160454289
418	0.0002160454289
419	0.0002160454289
420	0.0002160454289
421	0.0002160454289
422	0.0002160454289
423	0.0002160454289
424	0.0002160454289
425	0.0002160454289
426	0.0002160454289
427	0.0002160454289
428	0.0002160454289
429	0.0002160454289
430	0.0002160454289
431	0.0002160454289
432	0.0002160454289
433	0.0002160454289
434	0.0002160454289
435	0.0002160454289
436	0.0002160454289
437	0.0002160454289
438	0.0002160454289
439	0.0002160454289
440	0.0002160454289
441	0.0002160454289
442	0.0002160454289
443	0.0002160454289
444	0.0002160454289
445	0.0002160454289
446	0.0002160454289
447	0.0002160454289
448	0.0002160454289
449	0.0002160454289
450	0.0002160454289
451	0.0002160454289
452	0.0002160454289
453	0.0002160454289
454	0.0002160454289
455	0.0002160454289
456	0.0002160454289
457	0.0002160454289
458	0.0002160454289
459	0.0002160454289
460	0.0002160454289
461	0.0002160454289
462	0.0002160454289
463	0.0002160454289
464	0.0002160454289
465	0.0002160454289
466	0.0002160454289
467	0.0002160454289
468	0.0002160454289
469	0.0002160454289
470	0.0002160454289
471	0.0002160454289
472	0.0002160454289
473	0.0002160454289
474	0.0002160454289
475	0.0002160454289
476	0.0002160454289
477	0.0002160454289
478	0.0002160454289
479	0.0002160454289
480	0.0002160454289
481	0.0002160454289
482	0.0002160454289
483	0.0002160454289
484	0.0002160454289
485	0.0002160454289
486	0.0002160454289
487	0.0002160454289
488	0.0002160454289
489	0.0002160454289
490	0.0002160454289
491	0.0002160454289
492	0.0002160454289
493	0.0002160454289
494	0.0002160454289
495	0.0002160454289
496	0.0002160454289
497	0.0002160454289
498	0.0002160454289
499	0.0002160454289
500	0.0002160454289
501	0.0002160454289
502	0.0002160454289
503	0.0002160454289
504	0.0002160454289
505	0.0002160454289
506	0.0002160454289
507	0.0002160454289
508	0.0002160454289
509	0.0002160454289
510	0.0002160454289
511	0.0002160454289
512	0.0002160454289
513	0.0002160454289
514	0.0002160454289
515	0.0002160454289
516	0.0002160454289
517	0.0002160454289
518	0.0002160454289
519	0.0002160454289
520	0.0002160454289
521	0.0002160454289
522	0.0002160454289
523	0.0002160454289
524	0.0002160454289
525	0.0002160454289
526	0.0002160454289
527	0.0002160454289
528	0.0002160454289
529	0.0002160454289
530	0.0002160454289
531	0.0002160454289
532	0.0002160454289
533	0.0002160454289
534	0.0002160454289
535	0.0002160454289
536	0.0002160454289
537	0.0002160454289
538	0.0002160454289
539	0.0002160454289
540	0.0002160454289
541	0.0002160454289
542	0.0002160454289
543	0.0002160454289
544	0.0002160454289
545	0.0002160454289
546	0.0002160454289
547	0.0002160454289
548	0.0002160454289
549	0.0002160454289
550	0.0002160454289
551	0.0002160454289
552	0.0002160454289
553	0.0002160454289
554	0.0002160454289
555	0.0002160454289
556	0.0002160454289
557	0.0002160454289
558	0.0002160454289
559	0.0002160454289
560	0.0002160454289
561	0.0002160454289
562	0.0002160454289
563	0.0002160454289
564	0.0002160454289
565	0.0002160454289
566	0.0002160454289
567	0.0002160454289
568	0.0002160454289
569	0.0002160454289
570	0.0002160454289
571	0.0002160454289
572	0.0002160454289
573	0.0002160454289
574	0.0002160454289
575	0.0002160454289
576	0.0002160454289
577	0.0002160454289
578	0.0002160454289
579	0.0002160454289
580	0.0002160454289
581	0.0002160454289
582	0.0002160454289
583	0.0002160454289
584	0.0002160454289
585	0.0002160454289
586	0.0002160454289
587	0.0002160454289
588	0.0002160454289
589	0.0002160454289
590	0.0002160454289
591	0.0002160454289
592	0.0002160454289
593	0.0002160454289
594	0.0002160454289
595	0.0002160454289
596	0.0002160454289
597	0.0002160454289
598	0.0002160454289
599	0.0002160454289
600	0.0002160454289
601	0.0002160454289
602	0.0002160454289
603	0.0002160454289
604	0.0002160454289
605	0.0002160454289
606	0.0002160454289
607	0.0002160454289
608	0.0002160454289
609	0.0002160454289
610	0.0002160454289
611	0.0002160454289
612	0.0002160454289
613	0.0002160454289
614	0.0002160454289
615	0.0002160454289
616	0.0002160454289
617	0.0002160454289
618	0.0002160454289
619	0.0002160454289
620	0.0002160454289
621	0.0002160454289
622	0.0002160454289
623	0.0002160454289
624	0.0002160454289
625	0.0002160454289
626	0.0002160454289
627	0.0002160454289
628	0.0002160454289
629	0.0002160454289
630	0.0002160454289
631	0.0002160454289
632	0.0002160454289
633	0.0002160454289
634	0.0002160454289
635	0.0002160454289
636	0.0002160454289
637	0.0002160454289
638	0.0002160454289
639	0.0002160454289
640	0.0002160454289
641	0.0002160454289
642	0.0002160454289
643	0.0002160454289
644	0.0002160454289
645	0.0002160454289
646	0.0002160454289
647	0.0002160454289
648	0.0002160454289
649	0.0002160454289
650	0.0002160454289
651	0.0002160454289
652	0.0002160454289
653	0.0002160454289
654	0.0002160454289
655	0.0002160454289
656	0.0002160454289
657	0.0002160454289
658	0.0002160454289
659	0.0002160454289
660	0.0002160454289
661	0.0002160454289
662	0.0002160454289
663	0.0002160454289
664	0.0002160454289
665	0.0002160454289
666	0.0002160454289
667	0.0002160454289
668	0.0002160454289
669	0.0002160454289
670	0.0002160454289
671	0.0002160454289
672	0.0002160454289
673	0.0002160454289
674	0.0002160454289
675	0.0002160454289
676	0.0002160454289
677	0.0002160454289
678	0.0002160454289
679	0.0002160454289
680	0.0002160454289
681	0.0002160454289
682	0.0002160454289
683	0.0002160454289
684	0.0002160454289
685	0.0002160454289
686	0.0002160454289
687	0.0002160454289
688	0.0002160454289
689	0.0002160454289
690	0.0002160454289
691	0.0002160454289
692	0.0002160454289
693	0.0002160454289
694	0.0002160454289
695	0.0002160454289
696	0.0002160454289
697	0.0002160454289
698	0.0002160454289
699	0.0002160454289
700	0.0002160454289
701	0.0002160454289
702	0.0002160454289
703	0.0002160454289
704	0.0002160454289
705	0.0002160454289
706	0.0002160454289
707	0.0002160454289
708	0.0002160454289
709	0.0002160454289
710	0.0002160454289
711	0.0002160454289
712	0.0002160454289
713	0.0002160454289
714	0.0002160454289
715	0.0002160454289
716	0.0002160454289
717	0.0002160454289
718	0.0002160454289
719	0.0002160454289
720	0.0002160454289
721	0.0002160454289
722	0.0002160454289
723	0.0002160454289
724	0.0002160454289
725	0.0002160454289
726	0.0002160454289
727	0.0002160454289
728	0.0002160454289
729	0.0002160454289
730	0.0002160454289
731	0.0002160454289
732	0.0002160454289
733	0.0002160454289
734	0.0002160454289
735	0.0002160454289
736	0.0002160454289
737	0.0002160454289
738	0.0002160454289
739	0.0002160454289
740	0.0002160454289
741	0.0002160454289
742	0.0002160454289
743	0.0002160454289
744	0.0002160454289
745	0.0002160454289
746	0.0002160454289
747	0.0002160454289
748	0.0002160454289
749	0.0002160454289
750	0.0002160454289
751	0.0002160454289
752	0.0002160454289
753	0.0002160454289
754	0.0002160454289
755	0.0002160454289
756	0.0002160454289
757	0.0002160454289
758	0.0002160454289
759	0.0002160454289
760	0.0002160454289
761	0.0002160454289
762	0.0002160454289
763	0.0002160454289
764	0.0002160454289
765	0.0002160454289
766	0.0002160454289
767	0.0002160454289
768	0.0002160454289
769	0.0002160454289
770	0.0002160454289
771	0.0002160454289
772	0.0002160454289
773	0.0002160454289
774	0.0002160454289
775	0.0002160454289
776	0.0002160454289
777	0.0002160454289
778	0.0002160454289
779	0.0002160454289
780	0.0002160454289
781	0.0002160454289
782	0.0002160454289
783	0.0002160454289
784	0.0002160454289
785	0.0002160454289
786	0.0002160454289
787	0.0002160454289
788	0.0002160454289
789	0.0002160454289
790	0.0002160454289
791	0.0002160454289
792	0.0002160454289
793	0.0002160454289
794	0.0002160454289
795	0.0002160454289
796	0.0002160454289
797	0.0002160454289
798	0.0002160454289
799	0.0002160454289
800	0.0002160454289
801	0.0002160454289
802	0.0002160454289
803	0.0002160454289
804	0.0002160454289
805	0.0002160454289
806	0.0002160454289
807	0.0002160454289
808	0.0002160454289
809	0.0002160454289
810	0.0002160454289
811	0.0002160454289
812	0.0002160454289
813	0.0002160454289
814	0.0002160454289
815	0.0002160454289
816	0.0002160454289
817	0.0002160454289
818	0.0002160454289
819	0.0002160454289
820	0.0002160454289
821	0.0002160454289
822	0.0002160454289
823	0.0002160454289
824	0.0002160454289
825	0.0002160454289
826	0.0002160454289
827	0.0002160454289
828	0.0002160454289
829	0.0002160454289
830	0.0002160454289
831	0.0002160454289
832	0.0002160454289
833	0.0002160454289
834	0.0002160454289
835	0.0002160454289
836	0.0002160454289
837	0.0002160454289
838	0.0002160454289
839	0.0002160454289
840	0.0002160454289
841	0.0002160454289
842	0.0002160454289
843	0.0002160454289
844	0.0002160454289
845	0.0002160454289
846	0.0002160454289
847	0.0002160454289
848	0.0002160454289
849	0.0002160454289
850	0.0002160454289
851	0.0002160454289
852	0.0002160454289
853	0.0002160454289
854	0.0002160454289
855	0.0002160454289
856	0.0002160454289
857	0.0002160454289
858	0.0002160454289
859	0.0002160454289
860	0.0002160454289
861	0.0002160454289
862	0.0002160454289
863	0.0002160454289
864	0.0002160454289
865	0.0002160454289
866	0.0002160454289
867	0.0002160454289
868	0.0002160454289
869	0.0002160454289
870	0.0002160454289
871	0.0002160454289
872	0.0002160454289
873	0.0002160454289
874	0.0002160454289
875	0.0002160454289
876	0.0002160454289
877	0.0002160454289
878	0.0002160454289
879	0.0002160454289
880	0.0002160454289
881	0.0002160454289
882	0.0002160454289
883	0.0002160454289
884	0.0002160454289
885	0.0002160454289
886	0.0002160454289
887	0.0002160454289
888	0.0002160454289
889	0.0002160454289
890	0.0002160454289
891	0.0002160454289
892	0.0002160454289
893	0.0002160454289
894	0.0002160454289
895	0.0002160454289
896	0.0002160454289
897	0.0002160454289
898	0.0002160454289
899	0.0002160454289
900	0.0002160454289
901	0.0002160454289
902	0.0002160454289
903	0.0002160454289
904	0.0002160454289
905	0.0002160454289
906	0.0002160454289
907	0.0002160454289
908	0.0002160454289
909	0.0002160454289
910	0.0002160454289
911	0.0002160454289
912	0.0002160454289
913	0.0002160454289
914	0.0002160454289
915	0.0002160454289
916	0.0002160454289
917	0.0002160454289
918	0.0002160454289
919	0.0002160454289
920	0.0002160454289
921	0.0002160454289
922	0.0002160454289
923	0.0002160454289
924	0.0002160454289
925	0.0002160454289
926	0.0002160454289
927	0.0002160454289
928	0.0002160454289
929	0.0002160454289
930	0.0002160454289
931	0.0002160454289
932	0.0002160454289
933	0.0002160454289
934	0.0002160454289
935	0.0002160454289
936	0.0002160454289
937	0.0002160454289
938	0.0002160454289
939	0.0002160454289
940	0.0002160454289
941	0.0002160454289
942	0.0002160454289
943	0.0002160454289
944	0.0002160454289
945	0.0002160454289
946	0.0002160454289
947	0.0002160454289
948	0.0002160454289
949	0.0002160454289
950	0.0002160454289
951	0.0002160454289
952	0.0002160454289
953	0.0002160454289
954	0.0002160454289
955	0.0002160454289
956	0.0002160454289
957	0.0002160454289
958	0.0002160454289
959	0.0002160454289
960	0.0002160454289
961	0.0002160454289
962	0.0002160454289
963	0.0002160454289
964	0.0002160454289
965	0.0002160454289
966	0.0002160454289
967	0.0002160454289
968	0.0002160454289
969	0.0002160454289
970	0.0002160454289
971	0.0002160454289
972	0.0002160454289
973	0.0002160454289
974	0.0002160454289
975	0.0002160454289
976	0.0002160454289
977	0.0002160454289
978	0.0002160454289
979	0.0002160454289
980	0.0002160454289
981	0.0002160454289
982	0.0002160454289
983	0.0002160454289
984	0.0002160454289
985	0.0002160454289
986	0.0002160454289
987	0.0002160454289
988	0.0002160454289
989	0.0002160454289
990	0.0002160454289
991	0.0002160454289
992	0.0002160454289
993	0.0002160454289
994	0.0002160454289
995	0.0002160454289
996	0.0002160454289
997	0.0002160454289
998	0.0002160454289
999	0.0002160454289
